TIME,Dureza,Tasa_Prod,Asp,EC,EE,Calidad
03/02/2002 0:00,103,415,3.34,13.6,25,0.076
04/02/2002 0:00,104,393,3.34,13.9,24.9,0.047
05/02/2002 0:00,105,389,3.34,13.7,25.6,0.07
06/02/2002 0:00,105,400,3.34,15.2,19.7,0.059
07/02/2002 0:00,103,401,3.52,13.7,26.5,0.074
08/02/2002 0:00,103,384,3.52,20.2,25.4,0.039
09/02/2002 0:00,103,296,2.74,8.9,26.8,0.057
10/02/2002 0:00,104,297,2.95,11.2,20,0.037
11/02/2002 0:00,104,342,2.95,10.6,26.8,0.036
12/02/2002 0:00,105,368,2.95,13.5,20.4,0.051
13/02/2002 0:00,104,402,3.21,11.8,25.1,0.045
14/02/2002 0:00,105,389,3.21,11.7,24.4,0.035
15/02/2002 0:00,105,398,3.21,19.3,5.7,0.142
16/02/2002 0:00,103,398,3.21,12.7,24,0.068
17/02/2002 0:00,105,412,3.21,13.6,19.8,0.081
18/02/2002 0:00,105,393,3.21,20.2,17.6,0.088
19/02/2002 0:00,105,402,3.21,13.6,23.9,0.148
20/02/2002 0:00,103,388,3.21,12.4,24.6,0.043
21/02/2002 0:00,105,393,3.16,12.1,24.6,0.041
22/02/2002 0:00,102,386,3.16,12.7,24.8,0.033
23/02/2002 0:00,102,401,3.16,11.3,19.3,0.042
24/02/2002 0:00,104,402,3.16,13.8,13.5,0.062
25/02/2002 0:00,103,395,3.31,12.2,24.6,0.11
26/02/2002 0:00,104,373,3.31,11.9,25.4,0.04
27/02/2002 0:00,103,396,3.31,12.5,24.5,0.168
28/02/2002 0:00,103,380,3.31,13.4,21.2,0.136
01/03/2002 0:00,104,397,3.27,12.7,22.7,0.075
02/03/2002 0:00,103,402,3.27,13.4,23,0.051
03/03/2002 0:00,104,402,3.27,16,22.9,0.047
04/03/2002 0:00,102,403,3.27,11.3,24.3,0.107
05/03/2002 0:00,102,376,2.25,11.8,24,0.368
06/03/2002 0:00,103,342,2.25,13.2,15.2,0.028
07/03/2002 0:00,103,370,2.25,14.7,12.6,0.018
08/03/2002 0:00,104,391,2.25,18.2,16.4,0.043
09/03/2002 0:00,104,410,3.41,11.1,22.3,0.072
10/03/2002 0:00,104,395,3.41,18,2.1,0.092
11/03/2002 0:00,104,403,3.41,12,23,0.105
12/03/2002 0:00,104,386,3.41,14,19.8,0.402
13/03/2002 0:00,104,385,3.25,14.8,22,0.045
14/03/2002 0:00,105,373,3.24,20.2,5.9,0.055
15/03/2002 0:00,105,397,3.24,18.1,5.4,0.085
16/03/2002 0:00,106,394,3.36,13.5,16.6,0.076
17/03/2002 0:00,104,362,3.36,15.8,23.3,0.056
18/03/2002 0:00,104,395,3.36,14.4,11.9,0.049
19/03/2002 0:00,104,402,3.36,19.2,19.4,0.066
20/03/2002 0:00,104,399,3.35,13.8,12.5,0.055
21/03/2002 0:00,104,394,3.35,11.9,21.6,0.082
22/03/2002 0:00,103,388,3.35,12.4,21.3,0.066
23/03/2002 0:00,104,408,3.35,12.1,22.4,0.07
24/03/2002 0:00,103,406,3.34,12.9,22.9,0.047
25/03/2002 0:00,103,397,3.34,12.6,22.2,0.05
26/03/2002 0:00,105,394,3.34,15.1,13.8,0.058
27/03/2002 0:00,105,397,3.34,13.8,18.4,0.045
28/03/2002 0:00,105,412,3.33,11.9,18.3,0.059
29/03/2002 0:00,104,397,3.33,11.9,24.3,0.06
30/03/2002 0:00,104,397,3.33,12.1,24.6,0.053
31/03/2002 0:00,103,255,2.54,21.5,0,0.071
01/04/2002 0:00,104,298,2.54,12.2,14.8,0.051
02/04/2002 0:00,104,359,3.25,13.6,21.1,0.032
03/04/2002 0:00,103,380,3.25,14.5,22.1,0.046
04/04/2002 0:00,105,400,3.25,15.2,20,0.045
05/04/2002 0:00,104,387,3.25,10.7,20.8,0.062
06/04/2002 0:00,103,405,3.33,14.1,19.8,0.101
07/04/2002 0:00,104,389,3.33,12,23.7,0.058
08/04/2002 0:00,104,392,3.33,12.4,24.5,0.074
09/04/2002 0:00,105,400,3.33,18.1,24.2,0.068
10/04/2002 0:00,105,388,3.38,11.8,21.3,0.07
11/04/2002 0:00,104,399,3.38,11.6,24.5,0.089
12/04/2002 0:00,105,386,3.38,12,24.9,0.108
13/04/2002 0:00,104,369,3.38,15.2,11.9,0.085
14/04/2002 0:00,104,383,3.25,13.3,20.3,0.032
15/04/2002 0:00,105,390,3.25,13.5,21.1,0.051
16/04/2002 0:00,104,391,3.25,14.1,17.9,0.048
17/04/2002 0:00,105,401,3.25,12.2,22.4,0.056
18/04/2002 0:00,106,398,3.04,13.9,17.9,0.08
19/04/2002 0:00,104,393,3.04,12.1,24.6,0.205
20/04/2002 0:00,104,358,3.04,22.4,15.8,0.145
21/04/2002 0:00,105,355,3.04,14.1,16.1,0.04
22/04/2002 0:00,104,392,3.25,19.8,18.9,0.051
23/04/2002 0:00,105,386,3.25,15.5,12.9,0.04
24/04/2002 0:00,104,395,3.25,11.9,22,0.042
25/04/2002 0:00,104,389,3.25,12.3,21.4,0.035
26/04/2002 0:00,104,392,3.26,12,21.7,0.063
27/04/2002 0:00,105,394,3.26,0,21.3,0.043
28/04/2002 0:00,105,382,3.26,12.9,16.6,0.061
29/04/2002 0:00,104,389,3.26,14,17.2,0.038
30/04/2002 0:00,103,395,3.26,17.1,22.8,0.053
01/05/2002 0:00,103,399,3.26,17.6,22.3,0.076
02/05/2002 0:00,104,403,3.26,18.2,18.8,0.081
03/05/2002 0:00,103,403,3.26,18.2,18.3,0.058
04/05/2002 0:00,105,408,3.34,17.2,18.6,0.067
05/05/2002 0:00,103,395,3.34,15.9,19.9,0.081
06/05/2002 0:00,107,383,3.34,14.6,20.6,0.102
07/05/2002 0:00,106,389,3.34,16.4,13.8,0.142
08/05/2002 0:00,104,393,3.34,14.3,21,0.141
09/05/2002 0:00,104,395,3.34,14.9,21.5,0.073
10/05/2002 0:00,103,408,3.34,13.5,20.6,0.086
11/05/2002 0:00,105,413,3.34,0,20.3,0.098
12/05/2002 0:00,103,397,3.35,14.4,21.2,0.066
13/05/2002 0:00,105,407,3.35,15.2,5.7,0.071
14/05/2002 0:00,103,393,3.35,13.8,21.4,0.08
15/05/2002 0:00,102,412,3.35,16.2,22,0.032
16/05/2002 0:00,103,407,3.34,16.1,16.9,0.049
17/05/2002 0:00,103,408,3.34,13.7,23.9,0.043
18/05/2002 0:00,103,410,3.34,14.4,20.6,0.029
19/05/2002 0:00,103,409,3.34,13.2,14.7,0.077
20/05/2002 0:00,102,411,3.33,15,18.7,0.066
21/05/2002 0:00,102,409,3.33,15.6,19.5,0.097
22/05/2002 0:00,104,422,3.33,16.3,16.2,0.179
23/05/2002 0:00,103,396,3.33,14.5,21.7,0.066
24/05/2002 0:00,104,406,3.34,13.7,21.8,0.061
25/05/2002 0:00,105,407,3.34,17.7,19.7,0.066
26/05/2002 0:00,103,396,3.34,13.9,23.6,0.105
27/05/2002 0:00,104,389,3.34,0,19.4,0.085
28/05/2002 0:00,104,414,3.29,10.3,14.2,0.059
29/05/2002 0:00,103,418,3.29,19.5,7.4,0.089
30/05/2002 0:00,104,421,3.29,15.8,4.3,0.058
31/05/2002 0:00,106,416,3.29,19.9,2.9,0.098
01/06/2002 0:00,104,411,3.34,13.8,17.1,0.068
02/06/2002 0:00,102,406,3.34,14.3,21.1,0.055
03/06/2002 0:00,103,432,3.34,15.7,18.2,0.1
04/06/2002 0:00,103,428,3.34,19.4,12.8,0.085
05/06/2002 0:00,103,402,3.34,15.5,17.8,0.074
06/06/2002 0:00,104,408,3.34,13.5,21.8,0.081
07/06/2002 0:00,104,405,3.34,18,23.5,0.078
08/06/2002 0:00,105,405,3.34,10.5,25.1,0.056
09/06/2002 0:00,103,400,3.27,10.9,21.7,0.055
10/06/2002 0:00,105,403,3.27,10.6,23.9,0.077
11/06/2002 0:00,103,416,3.27,14.1,20.8,0.043
12/06/2002 0:00,103,410,3.24,19.2,20.1,0.051
13/06/2002 0:00,104,433,3.24,15.6,15,0.051
14/06/2002 0:00,103,417,3.24,15.1,18,0.07
15/06/2002 0:00,103,427,3.24,14,19.6,0.061
16/06/2002 0:00,105,412,3.25,13.8,21,0.047
17/06/2002 0:00,104,412,3.25,19.1,21.4,0.054
18/06/2002 0:00,104,410,3.25,18.8,20,0.041
19/06/2002 0:00,105,411,3.25,18,19.9,0.054
20/06/2002 0:00,104,404,3.24,18.3,18.1,0.058
21/06/2002 0:00,103,409,3.24,12.3,19.9,0.1
22/06/2002 0:00,104,402,3.24,12.3,21.3,0.076
23/06/2002 0:00,104,400,3.24,19.8,19.5,0.076
24/06/2002 0:00,103,410,3.25,12.5,18.1,0.069
25/06/2002 0:00,103,397,3.25,13.1,20.4,0.092
26/06/2002 0:00,102,398,3.25,16.8,15,0.072
27/06/2002 0:00,105,391,3.25,12.1,20.9,0.041
28/06/2002 0:00,104,396,3.26,11.7,21.5,0.105
29/06/2002 0:00,103,387,3.26,15.5,18.1,0.064
30/06/2002 0:00,103,409,3.26,11,23.4,0.051
01/07/2002 0:00,103,415,3.26,13.6,17.5,0.067
02/07/2002 0:00,103,388,3.26,12.1,19.7,0.057
03/07/2002 0:00,104,409,3.26,13,17.6,0.103
04/07/2002 0:00,104,407,3.26,13.3,17,0.096
05/07/2002 0:00,104,404,3.26,10.7,21.4,0.111
06/07/2002 0:00,104,402,3.26,17.4,20.8,0.076
07/07/2002 0:00,103,390,3.26,12.3,21.2,0.081
08/07/2002 0:00,103,396,3.26,18.9,10.9,0.048
09/07/2002 0:00,104,391,3.26,11.9,22,0.056
10/07/2002 0:00,104,402,3.3,11.5,21.2,0.101
11/07/2002 0:00,102,406,3.3,15.2,18.8,0.064
12/07/2002 0:00,103,419,3.3,17.9,0.6,0.042
13/07/2002 0:00,104,415,3.3,13,20.3,0.066
14/07/2002 0:00,103,412,3.26,14.2,13.6,0.078
15/07/2002 0:00,104,413,3.26,13.7,12.1,0.074
16/07/2002 0:00,104,403,3.26,16.7,14,0.083
17/07/2002 0:00,104,402,3.26,13,13.4,0.058
18/07/2002 0:00,104,404,3.26,13.3,18.5,0.03
19/07/2002 0:00,105,385,3.26,16.6,6.1,0.05
20/07/2002 0:00,104,399,3.26,11.5,20.4,0.067
21/07/2002 0:00,104,401,3.26,11,21.1,0.055
22/07/2002 0:00,105,396,3.25,11.2,20.8,0.055
